	LQ2.141729	IT2.141720	HI3.141676	MD2.141689	RT1.141654	CA1.141704	PE6.141700	PE5.141692	CM1.141723	CO1.141714	BZ1.141724	AR1.141727	HI4.141735	AR2.141703	SN3.141650	PE7.141734	SV2.141666	CF2.141679	MD3.141707	JT1.141699	HF2.141686	HI2.141672	PE1.141715	SP2.141678	CL1.141697	BF1.141647	TL1.141653	MP1.141661	SF2.141677	MD5.141688	CO2.141657	MT2.141698	KP1.141713	HF1.141663	CO3.141651	CL3.141664	SV1.141649	SF1.141728	TL3.141709	PE4.141683	GB1.141665	CF3.141691	BP1.141702	SB1.141730	KP3.141658	SR2.141673	SK3.141716	PE2.141725	CR1.141682	CA2.141685	BB2.141659	GB3.141652	HJ1.141718	CF1.141675	SN1.141681	GB5.141668	LQ3.141712	DF2.141726	MT1.141719	SA1.141670	SP1.141656	HJ2.141717	SA2.141687	SK2.141662	GB2.141732	IE1.141648	IE2.141655	IT1.141711	CL4.141667	DF1.141684	BF2.141708	RT2.141710	DF3.141696	SR3.141674	KP4.141733	MP2.141695	VC2.141694	PE3.141731	CC1.141721	VC1.141722	TL2.141706	CL2.141671	AR3.141705	SK1.141669	SR1.141680
GB2.141732	0.825946121273	0.749347953687	0.716501338956	0.690885088907	0.665560625564	0.660393096427	0.818693264565	0.863528028441	0.671532352614	0.709312907476	0.799359340494	0.734781362115	0.840361820629	0.714021924435	0.740024504158	0.752861967228	0.712710897569	0.90033846944	0.729716005856	0.713567064121	0.854425945943	0.753397365008	0.828476940026	0.783455034608	0.72043752783	0.835000604399	0.824266219206	0.796736026642	0.655976770095	0.728642719411	0.765923380691	0.703951394794	0.68269999625	0.82068077619	0.717153847653	0.74024033921	0.713789867967	0.645783077395	0.821686596127	0.899828938733	0.633905259573	0.896492839723	0.62032981677	0.669974400088	0.614280459472	0.644685914113	0.78321124762	0.883190907618	0.675961400055	0.652011568197	0.827601839713	0.680565800168	0.818986396768	0.861400780373	0.806441617032	0.65171291197	0.841905549628	0.675497895083	0.689262918157	0.701954326024	0.704163980814	0.753104270139	0.67436890986	0.725368982911	0.0	0.733392795463	0.719289708555	0.728190606197	0.724000060336	0.772001946136	0.863654203135	0.663835377209	0.823408391956	0.666181648725	0.69828950992	0.810043047318	0.703078131269	0.86662493203	0.710748263618	0.748340780424	0.743657131508	0.739804585376	0.722669536121	0.790597429745	0.658284482097
IE1.141648	0.731276190706	0.614292909832	0.649300222897	0.791214107749	0.758072627675	0.763072086117	0.725595129455	0.77603150189	0.756017275883	0.656531416134	0.663717929968	0.723598473152	0.726287775517	0.724364093786	0.704948206827	0.71215036132	0.811197468059	0.817735852388	0.792419921749	0.812734550978	0.756884074133	0.707118606715	0.731532044493	0.681267098423	0.685821521838	0.694320760688	0.778651078449	0.66852252086	0.795770362044	0.81488235434	0.697047421185	0.672521114346	0.728067605033	0.713844918518	0.738597649285	0.658097735739	0.810773817234	0.783936552759	0.719851110153	0.785500230942	0.71561981678	0.806475586334	0.71309571917	0.781915843265	0.751889630323	0.777397487672	0.629975304774	0.755516024719	0.781966441982	0.754852532385	0.713258686261	0.737652222341	0.726424980631	0.734318906887	0.767414052816	0.779371985566	0.752370614643	0.683946418093	0.686161250631	0.730026824989	0.731438027656	0.67496991592	0.768764186139	0.711442322752	0.733392795463	0.0	0.579154771043	0.617059318819	0.657225089582	0.619078615236	0.769114387755	0.752697602939	0.708532453473	0.735245563692	0.697068069645	0.700179784943	0.648915469006	0.745913231902	0.63659299629	0.663211426219	0.717149079128	0.659079239171	0.717539512463	0.731910292181	0.684600207559
IE2.141655	0.725238875038	0.568253557649	0.661454726	0.749532341106	0.739131524777	0.689660542426	0.72308728669	0.769728715905	0.732442434298	0.632812094092	0.66747545283	0.713036195038	0.73341675779	0.704523457736	0.65574093499	0.688671400312	0.784386445723	0.809933527568	0.761852154605	0.800006129226	0.756224617881	0.680378448667	0.727549650145	0.670723828735	0.656972730745	0.700432515124	0.775471773154	0.666854888025	0.765054466436	0.781210366558	0.654784785722	0.620767746051	0.658356925679	0.737090623367	0.688646714543	0.655100739361	0.782342246416	0.731142425057	0.714752537947	0.810827716318	0.685878582727	0.810830692505	0.697410105777	0.721456559666	0.729023466464	0.725901033033	0.651318026568	0.770662516724	0.758171464923	0.711132890678	0.729257743406	0.712073192731	0.711152349149	0.741377931311	0.737383122548	0.754930134525	0.770390563841	0.677821603675	0.698778364566	0.723227767982	0.684346608252	0.638898036351	0.750022724926	0.70017976155	0.719289708555	0.579154771043	0.0	0.588013195901	0.65169904483	0.626106430566	0.754699290503	0.728023856675	0.662404939013	0.712713629093	0.676708588454	0.671016472193	0.604331404264	0.774945262077	0.62824045779	0.655387625413	0.700805167984	0.640194094292	0.689222844367	0.681891463464	0.664263551934
IT1.141711	0.758238046384	0.57310614659	0.640883404035	0.768376438342	0.7327081408	0.705880609972	0.766631748739	0.813264336713	0.749223386955	0.650538712109	0.690545206094	0.727892048469	0.774119938408	0.708388603466	0.722570531653	0.706658074883	0.788085551144	0.845505687567	0.791803120344	0.803073739631	0.807401755571	0.693336009817	0.759227661887	0.723142963056	0.671081751691	0.744877307479	0.764546192609	0.715801157512	0.778258723188	0.813385651663	0.653957574059	0.632023725517	0.689430245783	0.763477653008	0.737269730624	0.676495721944	0.777840587754	0.724775335685	0.73952324391	0.836138739496	0.697650831707	0.840596592634	0.708368750097	0.713432214107	0.732727761046	0.74465104173	0.657717884834	0.804223380001	0.737256599403	0.716308983422	0.766669487275	0.703722023716	0.740062982473	0.786102266004	0.764603380692	0.764312954188	0.773123807674	0.63905363483	0.68183292173	0.720383126641	0.705766627556	0.667933464541	0.726074708795	0.702716074428	0.728190606197	0.617059318819	0.588013195901	0.0	0.666153508619	0.681977850168	0.766291010277	0.73597756567	0.693948811727	0.73607051102	0.694766075344	0.71728655564	0.649687739697	0.803873089691	0.642251377193	0.647258622538	0.708378586889	0.6974664386	0.72434514032	0.716766390323	0.682866491245
CL4.141667	0.735488255279	0.685352652258	0.676947320161	0.769314128832	0.756303790397	0.727831240967	0.70681476683	0.761160119223	0.76103060954	0.698917638593	0.721140462081	0.747024124105	0.761737751657	0.722985459022	0.695680489741	0.737741552059	0.787287260614	0.825066695892	0.77701643577	0.793042359156	0.775671747322	0.682417093024	0.763893018086	0.715853785745	0.650027825436	0.718986699935	0.785409256726	0.705309631258	0.760046198007	0.801228952203	0.705794427146	0.663171168995	0.711637228273	0.76281500811	0.688063924699	0.654195760597	0.799611026611	0.754132141303	0.758233744244	0.798760499003	0.721851026785	0.806779794912	0.703034643961	0.740431055612	0.752779287663	0.770016825346	0.689479526448	0.795039026086	0.77777757928	0.731677904219	0.761268502101	0.728088345772	0.748673562042	0.776154886672	0.755154708931	0.776673494663	0.773491648318	0.706418302339	0.737670414999	0.71955639401	0.736147578682	0.708510369459	0.768895865717	0.738200008091	0.724000060336	0.657225089582	0.65169904483	0.666153508619	0.0	0.668568739065	0.753227348232	0.742371337865	0.71998956919	0.726412999481	0.729440041893	0.731625879807	0.670967663216	0.768763486891	0.707794368769	0.699834496153	0.768292979389	0.64986974432	0.741527084006	0.740970506849	0.704719666834
DF1.141684	0.699752895747	0.61897940897	0.703659600698	0.80529492152	0.782981032722	0.774175286969	0.678067768581	0.73130473971	0.79321414731	0.666311481351	0.652712622802	0.740417030952	0.700071460205	0.736229791235	0.68859864687	0.723335756362	0.808495299652	0.753483578513	0.8050053991	0.816386991349	0.682643717664	0.724854902797	0.700593899339	0.665054676988	0.647086420901	0.651420647237	0.747666099181	0.625119651806	0.805522038881	0.820278147791	0.654054804367	0.677078963751	0.738282014718	0.659628497941	0.736637133908	0.641373881789	0.80994534436	0.794194886772	0.649466844093	0.735530921074	0.764293278385	0.75600378053	0.739346225566	0.787176881143	0.767389154612	0.787925682338	0.601533257837	0.767729573717	0.805491705607	0.769729710704	0.707020040774	0.746494407643	0.671519661247	0.713282868543	0.730548789927	0.809119997412	0.727950311436	0.737764163051	0.764558916527	0.740939294357	0.729003104357	0.638775571001	0.813699300896	0.735684486894	0.772001946136	0.619078615236	0.626106430566	0.681977850168	0.668568739065	0.0	0.681328060227	0.770021296527	0.651929638566	0.753933455059	0.73283789969	0.659843918092	0.684329009659	0.686325730437	0.6894814029	0.629690443953	0.764966203565	0.673880787652	0.744742811608	0.645415661269	0.746221768041
BF2.141708	0.655156835148	0.712465796648	0.796437796244	0.843398458688	0.845581931448	0.802919534427	0.645537627364	0.655389749654	0.838561198826	0.79781722921	0.722585977293	0.805834029066	0.645037965909	0.801140760176	0.773288725128	0.765166365657	0.859130552313	0.6256425835	0.847210324004	0.855737076318	0.527972916763	0.759704364058	0.633033341276	0.709404595758	0.702165480673	0.585603625807	0.695485528924	0.642425862898	0.85464895563	0.851196123691	0.717760370284	0.785456212997	0.822425419019	0.598216930614	0.783025602078	0.703353236176	0.860032319937	0.829092563349	0.652670403314	0.659567383602	0.844435849831	0.56245307437	0.823490964717	0.840196748468	0.845257242677	0.856671459652	0.704615239346	0.691170074349	0.833056744394	0.834657420061	0.658915358503	0.789623286772	0.715610522949	0.602232018005	0.71494148208	0.858277975652	0.676224320161	0.816482434864	0.853495472627	0.810330593488	0.81096210065	0.716740199713	0.850572656342	0.822324352549	0.863654203135	0.769114387755	0.754699290503	0.766291010277	0.753227348232	0.681328060227	0.0	0.844951281794	0.630225301665	0.831136278291	0.844623279858	0.587047093806	0.773801672577	0.648371033874	0.795212773209	0.739305320309	0.809802013761	0.779525765905	0.797828044378	0.690350678276	0.843008019725
RT2.141710	0.807657549608	0.744500390764	0.702690671913	0.737125027136	0.585841190213	0.674914196517	0.788125677359	0.833356390394	0.546137897814	0.738757449497	0.794255115491	0.704694923057	0.811012545181	0.694100227063	0.76249765171	0.721926271333	0.721980658762	0.880502736723	0.773037030938	0.767151846365	0.840454252903	0.71790372198	0.799217782721	0.76618270774	0.706338870177	0.826517263336	0.836196986575	0.794231285991	0.674071608266	0.785538901319	0.767685642291	0.713953218832	0.644915039814	0.800339866259	0.705400424947	0.738647519692	0.71699643501	0.679220250444	0.794334700852	0.865337629784	0.692041451094	0.872654187333	0.639395907866	0.696360835708	0.594026845812	0.675673170266	0.753761268915	0.833607863512	0.572003869453	0.665017955666	0.798433210382	0.710147463076	0.80042781823	0.827269489156	0.786200955557	0.684410016199	0.797226844149	0.69178207734	0.703074331974	0.717595012329	0.71273965608	0.731943429257	0.702338683327	0.741686719893	0.663835377209	0.752697602939	0.728023856675	0.73597756567	0.742371337865	0.770021296527	0.844951281794	0.0	0.792238632853	0.711013152771	0.683467525857	0.792551280617	0.708883908187	0.846726061837	0.744779535712	0.765340781945	0.747323258233	0.701988819481	0.6388503495	0.781875235959	0.665292259928
DF3.141696	0.661299141539	0.640423221565	0.749901269953	0.80746878839	0.814896525133	0.774566855553	0.667218478081	0.66193741456	0.802958711546	0.737138077044	0.648941863345	0.771889330645	0.640960448851	0.781519405464	0.734308516043	0.719909078181	0.826136995297	0.717433421702	0.816333414468	0.852706128491	0.626852302633	0.719932986208	0.634742411746	0.605998027636	0.652217478435	0.590120552312	0.717624987972	0.633202850267	0.820559738827	0.827832866343	0.647836311767	0.711157542907	0.770560815484	0.617479545856	0.736105066862	0.666244573136	0.826336623174	0.780074705075	0.60311238437	0.704437365035	0.812570174678	0.702330011312	0.778727221251	0.794313742995	0.804646086641	0.793311065033	0.651151994678	0.667601892394	0.806446640774	0.781963291786	0.639697041612	0.771757684328	0.63447449319	0.626646362067	0.702276949639	0.808412347843	0.686235406848	0.758141953802	0.799788070613	0.78274053765	0.761350753278	0.625564816005	0.807110618788	0.767241860773	0.823408391956	0.708532453473	0.662404939013	0.693948811727	0.71998956919	0.651929638566	0.630225301665	0.792238632853	0.0	0.790172304488	0.792258790711	0.536683277611	0.717230975184	0.676409292007	0.747298423158	0.6856765241	0.747267930172	0.730246293208	0.745194364463	0.646136305777	0.790396556236
SR3.141674	0.820934786385	0.742424876239	0.732309832683	0.664523578989	0.727387377891	0.645811074418	0.813338994525	0.850362156674	0.714463943125	0.708853428725	0.794260792567	0.774262754206	0.807562226139	0.755859784483	0.670011220244	0.763727668824	0.662146225932	0.88011117514	0.731472764262	0.689272544197	0.822567588204	0.707906191678	0.818763476829	0.757462815802	0.725308625841	0.807408047667	0.820698170558	0.782078183174	0.670415688697	0.725065442105	0.710207244805	0.705432682806	0.695332644745	0.793828383331	0.678533627806	0.729897365781	0.680340230474	0.660238107809	0.777203559707	0.876642970282	0.637790240933	0.860755265595	0.672762727862	0.636717003768	0.716257541751	0.632831046826	0.763283156553	0.859378362124	0.704788815751	0.650636898987	0.814813038519	0.726317702466	0.811001334539	0.812101410285	0.744723727145	0.650217248243	0.82174392823	0.720924301654	0.727938473381	0.643640966105	0.629843357759	0.755483466273	0.700882396806	0.76202808715	0.666181648725	0.735245563692	0.712713629093	0.73607051102	0.726412999481	0.753933455059	0.831136278291	0.711013152771	0.790172304488	0.0	0.719246855178	0.780128592317	0.711024502303	0.844571412534	0.720235970918	0.711871901822	0.778967778995	0.727315269462	0.748096062971	0.753310165958	0.62862091654
KP4.141733	0.784412394633	0.710651591862	0.678249386694	0.779152056321	0.701228940102	0.718729161478	0.803235429579	0.828116916672	0.673924727297	0.712891128061	0.788693247702	0.657125097549	0.815887773534	0.690842428741	0.740679707599	0.747426048718	0.761406802217	0.874107158833	0.793520879017	0.814223768546	0.841237321065	0.739385739117	0.795411455798	0.74723726918	0.722437782929	0.797207242412	0.850120819629	0.763722960399	0.761250140177	0.814831385706	0.737692504189	0.714640993408	0.610220529324	0.794666328067	0.723893921332	0.741031084544	0.782744797091	0.740162632188	0.794570043137	0.853079923177	0.706052514518	0.87536292416	0.669850320849	0.741913465503	0.680965104162	0.734918680458	0.730732257185	0.821254196366	0.690556954643	0.70168467965	0.799440878059	0.724444363112	0.809275929583	0.80326408139	0.801515349356	0.731282943875	0.795430757902	0.708668829425	0.729174576219	0.71084054885	0.694920755542	0.718514226138	0.736086956825	0.738284783056	0.69828950992	0.697068069645	0.676708588454	0.694766075344	0.729440041893	0.73283789969	0.844623279858	0.683467525857	0.792258790711	0.719246855178	0.0	0.793254418771	0.682096484278	0.826563210888	0.661297385533	0.741905452835	0.76310645018	0.70321659407	0.649949755796	0.77479370607	0.674667769379
MP2.141695	0.650485115326	0.649870844308	0.764064864742	0.788654107573	0.799018304824	0.776304022772	0.639936546216	0.637922067125	0.785512437104	0.722531909733	0.603283470135	0.76669204035	0.650683574487	0.770604960514	0.708613997711	0.729452414594	0.830806579874	0.649413435171	0.823560881107	0.846476139065	0.607298610192	0.711896154775	0.594768007118	0.607623508985	0.649734640808	0.550598360994	0.685861761552	0.508221594919	0.818734693567	0.811980755381	0.674306682651	0.723730617276	0.774321064337	0.567805907662	0.708620767664	0.692059041558	0.834067030946	0.785972621392	0.53418638546	0.688418356782	0.786183877166	0.663159471787	0.763326313478	0.80592132352	0.807038058093	0.798789504026	0.609522401396	0.676646647513	0.816615221731	0.777962391981	0.556665394816	0.757295281232	0.624556315091	0.556897039563	0.684878351365	0.821437345568	0.645786622267	0.783337524644	0.822434260309	0.762564268969	0.765854631457	0.62266567414	0.82077056678	0.762878726806	0.810043047318	0.700179784943	0.671016472193	0.71728655564	0.731625879807	0.659843918092	0.587047093806	0.792551280617	0.536683277611	0.780128592317	0.793254418771	0.0	0.71509035776	0.664007647288	0.738532289276	0.668819926412	0.770206831	0.741765280166	0.7497143489	0.625218142506	0.767220920506
VC2.141694	0.73015374192	0.658197529229	0.639879734242	0.723874956402	0.72043786128	0.680187159241	0.742428959235	0.786663366701	0.711794373651	0.623196774415	0.703118852664	0.684631943426	0.73528894511	0.694442848174	0.660590664184	0.702365964578	0.7549909847	0.826966489552	0.753862084955	0.779247148923	0.784285801524	0.681145605542	0.759006734421	0.685290392188	0.673683996414	0.724856537403	0.78542945758	0.711816148314	0.730824779703	0.766312085294	0.675872963781	0.649342135723	0.667423127878	0.765808156897	0.633364170271	0.678333110128	0.756098300068	0.704748630802	0.735930165084	0.809314361653	0.696014790458	0.822620424094	0.653421284284	0.730193436476	0.709979151391	0.713607684745	0.662085028239	0.788444148453	0.72221623215	0.678357668934	0.746455345968	0.68590811516	0.747874981592	0.742140694547	0.735460265074	0.715714971828	0.772994057338	0.682568817568	0.711042061574	0.706654688597	0.667370349232	0.655474483317	0.729174275907	0.684713945028	0.703078131269	0.648915469006	0.604331404264	0.649687739697	0.670967663216	0.684329009659	0.773801672577	0.708883908187	0.717230975184	0.711024502303	0.682096484278	0.71509035776	0.0	0.777236907185	0.655849225484	0.678125172146	0.696365402854	0.650404584747	0.65395387095	0.722274041616	0.657306072071
PE3.141731	0.63559888238	0.767830773421	0.808913834684	0.86190925973	0.836940607857	0.820654106683	0.607946953641	0.596795459018	0.837841855724	0.793849654656	0.747685505151	0.780542641526	0.628922182327	0.819507220946	0.792238110264	0.76489715452	0.856587806835	0.678016486392	0.862891584792	0.877807449164	0.666871992602	0.781464115734	0.629522497154	0.717290065988	0.72407015997	0.65188802918	0.757249370515	0.674352204138	0.854959621283	0.8548513435	0.772423124527	0.78672780708	0.835791391681	0.620374086546	0.787469004475	0.757630793769	0.862117050176	0.856531022029	0.694551929846	0.579529157306	0.852498611512	0.686061350205	0.826597699148	0.851137225682	0.835949812831	0.853003695419	0.716432608868	0.649357137197	0.833611554164	0.82932444364	0.683114065421	0.790593551069	0.715375932087	0.625772984156	0.774687612898	0.866612261573	0.662442242807	0.828445321352	0.84682322835	0.846654406303	0.821741135444	0.735309554852	0.860068147022	0.805987377569	0.86662493203	0.745913231902	0.774945262077	0.803873089691	0.768763486891	0.686325730437	0.648371033874	0.846726061837	0.676409292007	0.844571412534	0.826563210888	0.664007647288	0.777236907185	0.0	0.796625792568	0.76486890137	0.817750780235	0.784724864951	0.783696202993	0.729032243564	0.847318740249
CC1.141721	0.757341133802	0.65931192857	0.674284512686	0.779503462863	0.741012567358	0.710644001674	0.765169017916	0.811642032704	0.741119349903	0.663859129752	0.735707388757	0.716502511832	0.779939738641	0.701948719969	0.733109829096	0.70354268097	0.792672408414	0.826458737661	0.792466068359	0.791762028741	0.798870383299	0.712822405306	0.75279364159	0.707153856391	0.686782798431	0.739098997907	0.798745310241	0.730507100115	0.755776684072	0.813711250887	0.698756847112	0.67135823924	0.686369729059	0.754629825093	0.718654679704	0.70351320125	0.794138085618	0.733835293889	0.785168921253	0.816619640801	0.667827867045	0.8414181383	0.676186947067	0.752961344675	0.735101045846	0.751393238586	0.670803221005	0.769019933114	0.742043810061	0.696360721563	0.727541921031	0.676969925395	0.759073417464	0.75488890265	0.795459434139	0.757123091487	0.787326126784	0.667511950552	0.675131436745	0.696468903974	0.679383941943	0.669105555596	0.742089015431	0.683711278075	0.710748263618	0.63659299629	0.62824045779	0.642251377193	0.707794368769	0.6894814029	0.795212773209	0.744779535712	0.747298423158	0.720235970918	0.661297385533	0.738532289276	0.655849225484	0.796625792568	0.0	0.7157502339	0.662739013462	0.687646587863	0.702237483185	0.760433781734	0.65374127765
VC1.141722	0.7627474126	0.632164326968	0.690134347306	0.768746985786	0.772125389618	0.722684833746	0.756773005365	0.780699687311	0.756606689431	0.63498439395	0.649993718249	0.767054152078	0.744514802555	0.733776295808	0.685016134238	0.754721115009	0.782113267012	0.81139508685	0.788034270408	0.810736377925	0.733459624804	0.695596898834	0.719582641153	0.678192495019	0.671162254072	0.723837610809	0.747209105903	0.689792061893	0.788162536499	0.801448618997	0.628706680495	0.607536868167	0.731156124867	0.712623529384	0.720153633056	0.680697260352	0.784476982383	0.758003808223	0.677089547298	0.810108658394	0.724331971641	0.792018103193	0.701109411442	0.754575018477	0.767204241109	0.744363259672	0.625860962382	0.798806495588	0.783287953742	0.731235585792	0.753532428835	0.719014856264	0.679002626969	0.756653040344	0.700537042056	0.755911021052	0.76725546224	0.710545593077	0.744568310444	0.721176790652	0.693495437001	0.628804623743	0.761854299474	0.714844173369	0.748340780424	0.663211426219	0.655387625413	0.647258622538	0.699834496153	0.629690443953	0.739305320309	0.765340781945	0.6856765241	0.711871901822	0.741905452835	0.668819926412	0.678125172146	0.76486890137	0.7157502339	0.0	0.748060792728	0.692859454727	0.734832714241	0.643108884848	0.739078946333
TL2.141706	0.808565414315	0.688279236531	0.713741984469	0.795729738468	0.754848073258	0.74385016394	0.79864919968	0.821674469219	0.726956240234	0.722846678254	0.74802247778	0.733708194121	0.76787071181	0.728836198277	0.758933575944	0.703156626121	0.813811920365	0.841458559217	0.807294648532	0.827617531835	0.824083375635	0.745857358605	0.798526096551	0.742496062454	0.712352228938	0.780971456578	0.767249220787	0.770847689763	0.767671765481	0.834411336412	0.718215953394	0.725915506073	0.747156515064	0.798386247132	0.74063517526	0.742821978289	0.812099409538	0.740845958903	0.784631453712	0.849129688949	0.727150475164	0.862154242542	0.719839560585	0.778191429982	0.726004888235	0.761958039745	0.741418081848	0.791190648384	0.732291495285	0.732858031498	0.760787778837	0.678703988798	0.772019983015	0.81436342233	0.822189196808	0.765922451225	0.816124946085	0.710088645211	0.671080005714	0.761671337115	0.743446359083	0.678486475537	0.753366356739	0.681096198972	0.743657131508	0.717149079128	0.700805167984	0.708378586889	0.768292979389	0.764966203565	0.809802013761	0.747323258233	0.747267930172	0.778967778995	0.76310645018	0.770206831	0.696365402854	0.817750780235	0.662739013462	0.748060792728	0.0	0.734266613074	0.724047308384	0.777380806102	0.713847594026
CL2.141671	0.764943279767	0.692804720053	0.669848337668	0.771645989526	0.746206423739	0.738115405727	0.726107022158	0.799292359708	0.726836054053	0.678723343945	0.748045999531	0.701421957329	0.75085251707	0.699601534478	0.697046037043	0.708038140833	0.784358646669	0.850653926192	0.781923958026	0.788861265311	0.768285438569	0.674930052672	0.749941452711	0.702151890171	0.677830136964	0.739438167047	0.799319480315	0.737369630042	0.746697345686	0.79480496379	0.736719795502	0.698342487166	0.722082028468	0.779876396789	0.691999291017	0.645481773467	0.782605079428	0.757316299181	0.734848439151	0.794525445173	0.728702075347	0.826527374487	0.684022897818	0.743960158963	0.72604701516	0.768894580107	0.695903008868	0.793268689953	0.736363462467	0.744730369845	0.772173514914	0.749398726424	0.76543564063	0.763714799856	0.7530348045	0.756297358181	0.767472115619	0.695738689597	0.732547509161	0.745021897664	0.699095661182	0.683732594992	0.765641277844	0.706947994151	0.739804585376	0.659079239171	0.640194094292	0.6974664386	0.64986974432	0.673880787652	0.779525765905	0.701988819481	0.730246293208	0.727315269462	0.70321659407	0.741765280166	0.650404584747	0.784724864951	0.687646587863	0.692859454727	0.734266613074	0.0	0.660862429506	0.72938986457	0.702863409291
AR3.141705	0.756183270432	0.715163965744	0.67475805292	0.769110099617	0.690140884748	0.703358424634	0.726867127838	0.787250641516	0.662575327588	0.729323581751	0.758453587931	0.584940251195	0.750058431398	0.614502713483	0.759863546701	0.639053104619	0.778574894305	0.84998137346	0.793463399431	0.792644271099	0.809985632308	0.678563180908	0.760632724468	0.728608622669	0.701231067057	0.785220886136	0.796771023729	0.750515868923	0.739684115328	0.801366219049	0.742014751677	0.713917281399	0.665595318235	0.760420723802	0.686012838524	0.714287826362	0.784868973748	0.738734076764	0.766169143923	0.828427057279	0.730085542971	0.839829085068	0.681600371247	0.759592730441	0.663574061403	0.744780182634	0.704193157124	0.774336420877	0.675615828402	0.699256012877	0.739782448811	0.707541142214	0.765483983286	0.764667223481	0.765694994898	0.737952845518	0.732091670038	0.669228686361	0.741325961497	0.768883252313	0.725315268642	0.690920654216	0.730333981466	0.707024540779	0.722669536121	0.717539512463	0.689222844367	0.72434514032	0.741527084006	0.744742811608	0.797828044378	0.6388503495	0.745194364463	0.748096062971	0.649949755796	0.7497143489	0.65395387095	0.783696202993	0.702237483185	0.734832714241	0.724047308384	0.660862429506	0.0	0.767043840161	0.68621643305
SK1.141669	0.719838989714	0.644856199646	0.751121051923	0.778995804289	0.819319292607	0.750596658711	0.720415519154	0.705742672009	0.786686772008	0.678453205482	0.610063256683	0.782489303125	0.710277051637	0.766072647152	0.67804656098	0.786687779755	0.785405436078	0.755429598094	0.801947085228	0.803249836398	0.667381226976	0.70758632388	0.683350577101	0.649150974088	0.674735887504	0.690762777709	0.718838970306	0.651807466013	0.799903648637	0.772788674425	0.63438107182	0.657924373564	0.760325338262	0.682876669787	0.711466427519	0.687001596921	0.800623519353	0.765406704639	0.553679624814	0.732535807337	0.770395691548	0.706769397554	0.741907971421	0.764127046378	0.782525170099	0.779636046525	0.62604332175	0.758294117225	0.80153046072	0.757788055368	0.707644280982	0.733372145531	0.618177940626	0.715725169613	0.631048811205	0.785766952581	0.719067603587	0.759168366986	0.787835729854	0.744529341083	0.722252174941	0.68186598845	0.810803025819	0.74299600009	0.790597429745	0.731910292181	0.681891463464	0.716766390323	0.740970506849	0.645415661269	0.690350678276	0.781875235959	0.646136305777	0.753310165958	0.77479370607	0.625218142506	0.722274041616	0.729032243564	0.760433781734	0.643108884848	0.777380806102	0.72938986457	0.767043840161	0.0	0.773757351148
SR1.141680	0.807233334817	0.713638500155	0.677718706402	0.667297387312	0.686245744681	0.638393444863	0.811413099281	0.832152417376	0.643316913844	0.671035341402	0.76449573656	0.714139481744	0.822504795245	0.7168725047	0.711859513901	0.73183715771	0.694361552891	0.883522431924	0.748230768531	0.734586740831	0.844886135483	0.686324170288	0.810618951791	0.745350030316	0.706232596979	0.78492463683	0.827206665953	0.774552401403	0.688882925398	0.745514238317	0.729011267896	0.685751490191	0.641101800143	0.79162282454	0.645448757268	0.715747734196	0.71291434288	0.658432637616	0.789531842691	0.865739418207	0.641765564205	0.889066272323	0.644758648217	0.666389442595	0.656998837508	0.641851437108	0.729066036889	0.824453372756	0.674375723571	0.628013565046	0.780728395458	0.68184441166	0.812798006593	0.811298158434	0.78876559039	0.66867544087	0.805504576724	0.688894413072	0.689818218251	0.67258907434	0.630213035555	0.714278277616	0.681042695836	0.72274325211	0.658284482097	0.684600207559	0.664263551934	0.682866491245	0.704719666834	0.746221768041	0.843008019725	0.665292259928	0.790396556236	0.62862091654	0.674667769379	0.767220920506	0.657306072071	0.847318740249	0.65374127765	0.739078946333	0.713847594026	0.702863409291	0.68621643305	0.773757351148	0.0
